feature,importance
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__phyllobacteriaceae.g__mesorhizobium.s__mesorhizobium_sp_uasws1009,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__actinomycetales.f__actinomycetaceae.g__trueperella,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__phyllobacteriaceae.g__phyllobacterium,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__phyllobacteriaceae.g__phyllobacterium.s__phyllobacterium_myrsinacearum,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__rhizobiaceae,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__rhizobiaceae.g__rhizobium,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__rhizobiaceae.g__rhizobium.s__rhizobium_pusense,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_kefirresidentii,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhodobacterales.f__rhodobacteraceae.g__paracoccus.s__paracoccus_sp_wn007,0.0
k__bacteria.p__bacteroidetes.c__bacteroidetes_unclassified,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_kroppenstedtii,0.0
k__bacteria.p__actinobacteria.c__actinomycetia.o__streptomycetales.f__streptomycetaceae.g__streptomyces.s__streptomyces_vinaceusdrappus,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_matruchotii,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_minutissimum,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacteriales.f__enterobacteriaceae.g__enterobacter.s__enterobacter_hormaechei,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacterales.f__enterobacteriaceae.g__lelliottia.s__lelliottia_jeotgali,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__propionibacteriales.f__propionibacteriaceae.g__propionimicrobium.s__propionimicrobium_lymphophilum,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacterales.f__enterobacteriaceae.g__pseudocitrobacter.s__pseudocitrobacter_faecalis,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__propionibacteriales.f__propionibacteriaceae.g__propionimicrobium,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacterales.f__erwiniaceae.g__pantoea.s__pantoea_brenneri,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacteriales.f__enterobacteriaceae.g__citrobacter.s__citrobacter_koseri,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacteriales.f__enterobacteriaceae.g__enterobacter,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacteriales.f__enterobacteriaceae.g__enterobacter.s__enterobacter_cancerogenus,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacteriales.f__enterobacteriaceae.g__enterobacter.s__enterobacter_cloacae,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacteriales.f__enterobacteriaceae.g__enterobacter.s__enterobacter_mori,0.0
k__bacteria.p__proteobacteria.c__epsilonproteobacteria.o__campylobacterales.f__campylobacteraceae.g__arcobacter.s__arcobacter_cryaerophilus,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__propionibacteriales.f__propionibacteriaceae.g__cutibacterium.s__cutibacterium_granulosum,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacteriales.f__enterobacteriaceae.g__hafnia,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacteriales.f__enterobacteriaceae.g__hafnia.s__hafnia_alvei,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacteriales.f__enterobacteriaceae.g__klebsiella,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacteriales.f__enterobacteriaceae.g__klebsiella.s__klebsiella_unclassified,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacteriales.f__enterobacteriaceae.g__proteus,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacteriales.f__enterobacteriaceae.g__proteus.s__proteus_mirabilis,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacteriales.f__enterobacteriaceae.g__proteus.s__proteus_penneri,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacteriales.f__enterobacteriaceae.g__proteus.s__proteus_unclassified,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacterales.f__enterobacteriaceae.g__kosakonia.s__kosakonia_sp_s29,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__streptomycetales,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacterales.f__enterobacteriaceae.g__franconibacter.s__franconibacter_helveticus,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacterales.f__enterobacteriaceae.g__franconibacter,0.0
k__bacteria.p__proteobacteria.c__epsilonproteobacteria.o__campylobacterales.f__helicobacteraceae.g__helicobacter.s__helicobacter_equorum,0.0
k__bacteria.p__proteobacteria.c__epsilonproteobacteria.o__campylobacterales.f__helicobacteraceae.g__helicobacter.s__helicobacter_fennelliae,0.0
k__bacteria.p__proteobacteria.c__epsilonproteobacteria.o__campylobacterales.f__helicobacteraceae.g__helicobacter.s__helicobacter_sp_11_8110,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_pseudodiphtheriticum,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_pseudogenitalium,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__streptomycetales.f__streptomycetaceae.g__streptomyces.s__streptomyces_albus,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__streptomycetales.f__streptomycetaceae.g__streptomyces,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__alteromonadales.f__pseudoalteromonadaceae.g__pseudoalteromonadaceae_unclassified,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__alteromonadales.f__pseudoalteromonadaceae.g__pseudoalteromonas.s__pseudoalteromonas_tetraodonis,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__cardiobacteriales.f__cardiobacteriaceae.g__cardiobacterium.s__cardiobacterium_valvarum,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacterales.f__enterobacterales_unclassified.g__phytobacter,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacterales.f__enterobacterales_unclassified.g__phytobacter.s__phytobacter_ursingii,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__actinomycetales.f__actinomycetaceae.g__arcanobacterium,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__actinomycetales.f__actinomycetaceae.g__actinotignum.s__actinotignum_timonense,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__streptomycetales.f__streptomycetaceae,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacterales.f__enterobacteriaceae.g__cronobacter.s__cronobacter_turicensis,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacterales.f__enterobacteriaceae.g__enterobacter.s__enterobacter_sp_638,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacterales.f__enterobacteriaceae.g__enterobacter.s__enterobacter_sp_fs01,0.0
k__bacteria.p__proteobacteria.c__gammaproteobacteria.o__enterobacterales.f__enterobacteriaceae.g__enterobacter.s__enterobacter_sp_rit_418,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__brucellaceae.g__ochrobactrum.s__ochrobactrum_anthropi,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__brucellaceae.g__ochrobactrum,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__brucellaceae,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__selenomonadaceae.g__schwartzia,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_frankenforstense,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__acidaminococcaceae.g__acidaminococcus.s__acidaminococcus_sp_bv3l6,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__acidaminococcaceae.g__acidaminococcus.s__acidaminococcus_sp_d21,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__selenomonadaceae.g__centipeda.s__centipeda_periodontii,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_freneyi,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_genitalium,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_glucuronolyticum,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__dysgonamonadaceae.g__dysgonomonas.s__dysgonomonas_mossii,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__selenomonadaceae.g__mitsuokella.s__mitsuokella_sp_oral_taxon_131,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__selenomonadaceae.g__schwartzia.s__schwartzia_succinivorans,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__veillonellaceae.g__veillonella.s__veillonella_atypica,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__selenomonadaceae.g__selenomonas.s__selenomonas_flueggei,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__selenomonadaceae.g__selenomonas.s__selenomonas_infelix,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidales_unclassified.g__bacteroidales_unclassified.s__bacteroidales_bacterium_ka00344,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidales_unclassified.g__bacteroidales_unclassified.s__bacteroidales_bacterium_ka00251,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__selenomonadaceae.g__selenomonas.s__selenomonas_sp_oral_taxon_892,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidales_unclassified.g__bacteroidales_unclassified,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__veillonellaceae.g__megamonas,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__veillonellaceae.g__megamonas.s__megamonas_rupellensis,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__veillonellaceae.g__megamonas.s__megamonas_unclassified,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__porphyromonadaceae.g__odoribacter.s__odoribacter_laneus,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__porphyromonadaceae.g__parabacteroides.s__parabacteroides_merdae,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__porphyromonadaceae.g__porphyromonas.s__porphyromonas_canoris,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__porphyromonadaceae.g__porphyromonas.s__porphyromonas_somerae,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__prevotellaceae.g__prevotella.s__prevotella_pleuritidis,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__prevotellaceae.g__prevotella.s__prevotella_pallens,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__prevotellaceae.g__prevotella.s__prevotella_oulorum,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__prevotellaceae.g__prevotella.s__prevotella_oris,0.0
k__bacteria.p__firmicutes.c__erysipelotrichia.o__erysipelotrichales.f__erysipelotrichaceae.g__coprobacillus.s__coprobacillus_sp_29_1,0.0
k__bacteria.p__firmicutes.c__erysipelotrichia.o__erysipelotrichales.f__erysipelotrichaceae.g__coprobacillus.s__coprobacillus_sp_d6,0.0
k__bacteria.p__firmicutes.c__erysipelotrichia.o__erysipelotrichales.f__erysipelotrichaceae.g__erysipelatoclostridium.s__clostridium_cocleatum,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_coyleae,0.0
k__bacteria.p__firmicutes.c__erysipelotrichia.o__erysipelotrichales.f__erysipelotrichaceae.g__erysipelotrichaceae_noname.s__clostridium_spiroforme,0.0
k__bacteria.p__firmicutes.c__erysipelotrichia.o__erysipelotrichales.f__erysipelotrichaceae.g__erysipelotrichaceae_noname.s__erysipelotrichaceae_bacterium_3_1_53,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__prevotellaceae.g__prevotella.s__prevotella_jejuni,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_diphtheriae,0.0
k__bacteria.p__firmicutes.c__erysipelotrichia.o__erysipelotrichales.f__erysipelotrichaceae.g__ileibacterium,0.0
k__bacteria.p__firmicutes.c__erysipelotrichia.o__erysipelotrichales.f__erysipelotrichaceae.g__ileibacterium.s__ileibacterium_valens,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__prevotellaceae.g__prevotella.s__prevotella_dentalis,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_flavescens,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__prevotellaceae.g__prevotella.s__prevotella_baroniae,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__prevotellaceae.g__prevotella.s__prevotella_amnii,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__porphyromonadaceae.g__porphyromonas.s__porphyromonas_sp_oral_taxon_278,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__veillonellaceae.g__megasphaera.s__megasphaera_unclassified,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__veillonellaceae.g__veillonella.s__veillonella_parvula,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__bradyrhizobiaceae.g__bradyrhizobium.s__bradyrhizobium_sp_stm_3809,0.0
k__bacteria.p__bacteroidetes.c__bacteroidetes_unclassified.o__bacteroidetes_unclassified.f__bacteroidetes_unclassified.g__bacteroidetes_unclassified.s__bacteroidetes_oral_taxon_274,0.0
k__bacteria.p__fusobacteria.c__fusobacteriia.o__fusobacteriales.f__leptotrichiaceae.g__sneathia.s__sneathia_amnii,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidaceae.g__bacteroides.s__bacteroides_reticulotermitis,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidaceae.g__bacteroides.s__bacteroides_pyogenes,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_hadale,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidaceae.g__bacteroides.s__bacteroides_gallinarum,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidaceae.g__bacteroides.s__bacteroides_barnesiae,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_imitans,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__hyphomicrobiales.f__brucellaceae.g__brucella.s__brucella_canis,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_jeikeium,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__hyphomicrobiales.f__rhizobiaceae.g__rhizobium.s__rhizobium_esperanzae,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__selenomonadales.f__veillonellaceae.g__veillonella.s__veillonella_sp_3_1_44,0.0
k__bacteria.p__bacteroidetes.c__bacteroidetes_unclassified.o__bacteroidetes_unclassified.f__bacteroidetes_unclassified.g__bacteroidetes_unclassified.s__bacteroidetes_bacterium_oral_taxon_272,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__actinomycetales.f__actinomycetaceae.g__trueperella.s__trueperella_bernardiae,0.0
k__bacteria.p__bacteroidetes.c__bacteroidetes_unclassified.o__bacteroidetes_unclassified.f__bacteroidetes_unclassified.g__bacteroidetes_unclassified,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__bartonellaceae,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__bartonellaceae.g__bartonella,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__bartonellaceae.g__bartonella.s__bartonella_unclassified,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__bradyrhizobiaceae,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__bradyrhizobiaceae.g__bradyrhizobium,0.0
k__bacteria.p__proteobacteria.c__alphaproteobacteria.o__rhizobiales.f__bradyrhizobiaceae.g__bradyrhizobium.s__bradyrhizobium_sp_btai1,0.0
k__bacteria.p__fusobacteria.c__fusobacteriia.o__fusobacteriales.f__leptotrichiaceae.g__leptotrichiaceae_unclassified,0.0
k__bacteria.p__fusobacteria.c__fusobacteriia.o__fusobacteriales.f__leptotrichiaceae.g__leptotrichia.s__leptotrichia_sp_oral_taxon_879,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidaceae.g__bacteroides.s__bacteroides_sp_1_1_30,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidaceae.g__bacteroides.s__bacteroides_sp_1_1_6,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidaceae.g__mediterranea.s__mediterranea_sp_an20,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidaceae.g__mediterranea,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidaceae.g__bacteroides.s__bacteroides_zoogleoformans,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__veillonellales.f__veillonellaceae.g__negativicoccus.s__negativicoccus_succinicivorans,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__veillonellales.f__veillonellaceae.g__veillonella.s__veillonella_criceti,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__actinomycetales.f__actinomycetales_noname,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_glutamicum,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidaceae.g__bacteroides.s__bacteroides_sp_3_1_23,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__veillonellales.f__veillonellaceae.g__veillonellaceae_unclassified,0.0
k__bacteria.p__firmicutes.c__negativicutes.o__veillonellales.f__veillonellaceae.g__veillonellaceae_unclassified.s__veillonellaceae_bacterium_dnf00626,0.0
k__bacteria.p__firmicutes.c__tissierellia.o__tissierellales.f__peptoniphilaceae.g__anaerococcus.s__anaerococcus_hydrogenalis,0.0
k__bacteria.p__firmicutes.c__tissierellia.o__tissierellales.f__peptoniphilaceae.g__anaerococcus.s__anaerococcus_nagyae,0.0
k__bacteria.p__firmicutes.c__tissierellia.o__tissierellales.f__peptoniphilaceae.g__anaerococcus.s__anaerococcus_octavius,0.0
k__bacteria.p__firmicutes.c__tissierellia.o__tissierellales.f__peptoniphilaceae.g__peptoniphilus.s__peptoniphilus_asaccharolyticus,0.0
k__bacteria.p__firmicutes.c__tissierellia.o__tissierellales.f__peptoniphilaceae.g__peptoniphilus.s__peptoniphilus_duerdenii,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidaceae.g__bacteroides.s__bacteroides_sp_3_1_19,0.0
k__bacteria.p__firmicutes.c__tissierellia.o__tissierellales.f__peptoniphilaceae.g__peptoniphilus.s__peptoniphilus_sp_dnf00840,0.0
k__bacteria.p__bacteroidetes.c__bacteroidia.o__bacteroidales.f__bacteroidaceae.g__bacteroides.s__bacteroides_sp_2_1_56faa,0.0
k__bacteria.p__firmicutes.c__tissierellia.o__tissierellales.f__peptoniphilaceae.g__peptoniphilus.s__peptoniphilus_sp_oral_taxon_386,0.0
k__bacteria.p__actinobacteria.c__actinobacteria.o__corynebacteriales.f__corynebacteriaceae.g__corynebacterium.s__corynebacterium_resistens,0.0
